Storm ID,Longitude,Latitude,Minimum Pressure (hPa),Time
1,207.806454248366,31.7084967320261,986.384041847237,1996-12-30 20:00:00
1,208.945459850607,32.1230625583567,985.477380823402,1996-12-30 21:00:00
1,209.955613912232,32.5052808302808,983.215344664139,1996-12-30 22:00:00
1,210.855550168786,32.8652696976227,980.977313786565,1996-12-30 23:00:00
1,211.663902355814,33.2131473102061,979.326489030336,1996-12-31 00:00:00
1,212.399304208863,33.5590318178554,978.702351706392,1996-12-31 01:00:00
1,213.080389463478,33.9130413703943,977.596262188516,1996-12-31 02:00:00
1,213.725791855204,34.2852941176471,976.528950433369,1996-12-31 03:00:00
1,214.387330316742,34.718778280543,975.282522345612,1996-12-31 04:00:00
1,215.069909502263,35.2002262443439,973.886522887324,1996-12-31 05:00:00
1,215.73665158371,35.6796380090498,972.926311619718,1996-12-31 06:00:00
1,216.472850678733,36.2223981900453,971.319804306609,1996-12-31 07:00:00
1,217.233031674208,36.841628959276,970.101074620802,1996-12-31 08:00:00
1,217.993891402715,37.5180995475113,968.247128250271,1996-12-31 09:00:00
1,218.769683257919,38.2002262443439,966.37286971831,1996-12-31 10:00:00
1,219.474660633484,38.85407239819,963.769219934995,1996-12-31 11:00:00
1,220.177601809955,39.4803167420814,961.36130552546,1996-12-31 12:00:00
1,220.795022624434,40.0119909502262,959.276539138678,1996-12-31 13:00:00
1,221.328054298643,40.466742081448,958.142751218851,1996-12-31 14:00:00
1,221.845475113122,40.879185520362,956.503005823402,1996-12-31 15:00:00
1,222.298416289593,41.2515837104072,955.577879198266,1996-12-31 16:00:00
1,222.724886877828,41.5884615384616,954.292673347779,1996-12-31 17:00:00
1,223.182126696833,41.9135746606335,953.993530606717,1996-12-31 18:00:00
1,223.661990950226,42.2359728506787,954.40716007584,1996-12-31 19:00:00
1,224.191628959276,42.5493212669683,954.556731446371,1996-12-31 20:00:00
1,224.763574660634,42.9341628959276,954.47363624052,1996-12-31 21:00:00
1,225.368778280543,43.3364253393665,954.355456392199,1996-12-31 22:00:00
1,225.99592760181,43.7696832579186,954.643519772481,1996-12-31 23:00:00
1,226.643471234648,44.2195054945055,954.84898303145,1997-01-01 00:00:00
1,227.307951770452,44.6855419090713,955.762495345856,1997-01-01 01:00:00
1,227.986226926668,45.1664727429433,956.532927418247,1997-01-01 02:00:00
1,228.675154420743,45.6609782374488,957.310696938947,1997-01-01 03:00:00
